time,EC급액,EC배액,pH급액,pH배액,저울급액,저울배액,온도토양,온도급액,온도배액,내부이산화탄소,내부광량,내부PT100온도센서1번건구,내부PT100온도센서2번습구,내부PT100온도센서3번,내부PT100센서를이용한계산습도
2021-11-10 19:58:43,2.53737,2.53222,6.243,6.339,5.312384,0.120294,16.875,16.5,16.5,425,0,15.2622,14.31798,14.95861,94.09702
2021-11-10 19:59:17,2.53701,2.56491,6.242,6.339,5.309561,0.119984,16.875,16.5,16.5,426,0,15.2622,14.31798,14.95861,94.09702
2021-11-10 19:59:40,2.53673,2.58526,6.242,6.34,5.311,0.120886,16.875,16.5,16.5,424,0,15.2622,14.28431,14.92495,93.89235
2021-11-10 19:59:51,2.53632,2.58049,6.242,6.34,5.311787,0.120741,16.875,16.5,16.5,423,0,15.22854,14.31798,14.89128,94.30065
2021-11-10 20:00:14,2.53658,2.57641,6.243,6.339,5.311054,0.120645,16.8125,16.5,16.5,426,0,15.22854,14.31798,14.95861,94.30065
2021-11-10 20:00:25,2.53633,2.58107,6.245,6.339,5.309425,0.12072,16.8125,16.5,16.5,426,0.05095,15.22854,14.31798,14.89128,94.30065
2021-11-10 20:00:48,2.53639,2.57787,6.245,6.341,5.311977,0.119819,16.8125,16.5,16.4375,426,0,15.22854,14.25045,14.92495,93.88958
2021-11-10 20:00:59,2.53624,2.56182,6.244,6.342,5.313117,0.119929,16.8125,16.5,16.4375,425,0,15.19487,14.28431,14.92495,94.2992
2021-11-10 20:01:10,2.53677,2.57711,6.242,6.34,5.311515,0.120445,16.8125,16.5,16.4375,424,0,15.19487,14.28431,14.89128,94.2992
2021-11-10 20:01:22,2.53622,2.55199,6.243,6.342,5.310782,0.120239,16.8125,16.5,16.4375,423,0,15.19487,14.25045,14.92495,94.0928
2021-11-10 20:01:33,2.53591,2.57986,6.247,6.341,5.308312,0.120782,16.8125,16.5,16.4375,422,0,15.19487,14.25045,14.89128,94.0928
2021-11-10 20:01:56,2.5357,2.57372,6.242,6.339,5.309886,0.120425,16.8125,16.5,16.4375,423,0,15.16101,14.25045,14.89128,94.29774
2021-11-10 20:02:07,2.53562,2.57678,6.244,6.34,5.309208,0.120693,16.8125,16.5,16.4375,422,0,15.22854,14.25045,14.92495,93.88958
2021-11-10 20:02:30,2.53516,2.57534,6.243,6.34,5.309181,0.120225,16.8125,16.5,16.4375,424,0,15.19487,14.21678,14.89128,93.88803
2021-11-10 20:03:04,2.53497,2.57315,6.242,6.34,5.308203,0.120528,16.8125,16.5,16.4375,425,0,15.16101,14.18312,14.85762,93.8877
2021-11-10 20:03:38,2.5347,2.56236,6.244,6.341,5.309289,0.121168,16.8125,16.5,16.4375,422,0,15.16101,14.18312,14.85762,93.8877
2021-11-10 20:04:45,2.53429,2.56643,6.243,6.341,5.307579,0.120892,16.75,16.4375,16.4375,426,0,15.12734,14.11559,14.85762,93.68044
2021-11-10 20:04:56,2.53422,2.5506,6.245,6.34,5.307905,0.120397,16.75,16.4375,16.4375,426,0,15.12734,14.14925,14.85762,93.88493
2021-11-10 20:05:19,2.53398,2.55634,6.243,6.344,5.307688,0.120775,16.75,16.4375,16.4375,423,0,15.12734,14.14925,14.79009,93.88493
2021-11-10 20:05:44,2.53356,2.58897,6.245,6.342,5.310946,0.120734,16.75,16.4375,16.4375,425,0,15.12734,14.11559,14.82375,93.68044
2021-11-10 20:05:55,2.53348,2.64928,6.243,6.343,5.309344,0.120576,16.75,16.4375,16.375,424,0,15.09368,14.11559,14.79009,93.88338
2021-11-10 20:06:18,2.53305,2.57218,6.247,6.343,5.307226,0.121064,16.75,16.4375,16.375,425,0,15.16101,14.11559,14.79009,93.478
2021-11-10 20:06:52,2.53294,2.52906,6.243,6.343,5.308203,0.12092,16.75,16.4375,16.375,426,0,15.09368,14.11559,14.75642,93.88338
2021-11-10 20:07:03,2.53254,2.541,6.246,6.342,5.308665,0.120156,16.75,16.4375,16.375,426,0,15.09368,14.11559,14.79009,93.88338
2021-11-10 20:08:10,2.53275,2.58746,6.245,6.344,5.306574,0.12125,16.6875,16.4375,16.375,425,0,15.09368,14.04826,14.82375,93.47471
2021-11-10 20:08:57,2.53211,2.55715,6.249,6.344,5.306466,0.120087,16.6875,16.4375,16.375,426,0,15.05981,14.08192,14.75642,93.88304
2021-11-10 20:09:08,2.53209,2.51666,6.248,6.347,5.306737,0.120961,16.6875,16.4375,16.375,423,0,15.05981,14.11559,14.75642,94.08802
2021-11-10 20:09:20,2.53172,2.53092,6.248,6.343,5.305353,0.120431,16.6875,16.4375,16.375,425,0,15.09368,14.04826,14.72256,93.47471
2021-11-10 20:09:31,2.53155,2.53348,6.247,6.343,5.310022,0.1205,16.6875,16.375,16.3125,426,0,15.05981,14.08192,14.75642,93.88304
2021-11-10 20:09:54,2.53144,2.53488,6.247,6.344,5.307117,0.120652,16.6875,16.375,16.375,426,0,15.02614,14.04826,14.75642,93.88149
2021-11-10 20:10:05,2.53155,2.53264,6.246,6.346,5.305896,0.120617,16.6875,16.375,16.375,428,0,15.05981,14.04826,14.72256,93.67846
2021-11-10 20:10:28,2.5307,2.55785,6.244,6.345,5.307009,0.120734,16.6875,16.4375,16.375,428,0,15.09368,14.04826,14.72256,93.47471
2021-11-10 20:11:13,2.53033,2.59174,6.247,6.345,5.307552,0.120645,16.6875,16.375,16.3125,424,0,15.05981,14.01439,14.72256,93.47304
2021-11-10 20:11:46,2.52973,2.56454,6.248,6.345,5.307498,0.121353,16.6875,16.375,16.3125,425,0,15.05981,14.01439,14.72256,93.47304
2021-11-10 20:12:21,2.52954,2.5581,6.25,6.348,5.307416,0.12112,16.6875,16.375,16.3125,425,0,14.99248,13.94706,14.72256,93.46975
2021-11-10 20:12:55,2.52991,2.54098,6.248,6.348,5.305461,0.120645,16.6875,16.375,16.3125,425,0,15.02614,13.94706,14.68889,93.26755
2021-11-10 20:13:40,2.52901,2.58489,6.249,6.348,5.305163,0.121615,16.625,16.375,16.3125,430,0,14.99248,13.94706,14.65523,93.46975
2021-11-10 20:14:03,2.52915,2.55914,6.25,6.346,5.304973,0.121078,16.625,16.375,16.3125,427,0,14.99248,13.94706,14.65523,93.46975
2021-11-10 20:14:28,2.52867,2.53592,6.25,6.348,5.304565,0.121326,16.625,16.375,16.3125,427,0,14.99248,13.94706,14.75642,93.46975
2021-11-10 20:14:39,2.52833,2.54133,6.25,6.348,5.303616,0.121381,16.625,16.375,16.3125,429,0,14.99248,13.94706,14.65523,93.46975
2021-11-10 20:15:02,2.52802,2.56869,6.248,6.347,5.30367,0.12147,16.625,16.375,16.3125,432,0,14.99248,13.98073,14.68889,93.67403
2021-11-10 20:15:35,2.52758,2.5728,6.248,6.345,5.303453,0.121601,16.625,16.375,16.3125,425,0,14.95861,13.94706,14.65523,93.67365
2021-11-10 20:16:09,2.52681,2.57264,6.248,6.345,5.302991,0.12125,16.625,16.3125,16.25,426,0,14.92495,13.9134,14.68889,93.67206
2021-11-10 20:16:20,2.52637,2.54793,6.249,6.345,5.30424,0.121464,16.625,16.3125,16.25,427,0,14.92495,13.9134,14.65523,93.67206
2021-11-10 20:17:05,2.52704,2.5689,6.249,6.346,5.302856,0.121353,16.5625,16.3125,16.3125,427,0,14.95861,13.9134,14.62156,93.46931
2021-11-10 20:17:16,2.52679,2.5472,6.247,6.346,5.305244,0.121931,16.5625,16.3125,16.3125,430,0,14.95861,13.84586,14.62156,93.06059
2021-11-10 20:17:39,2.52598,2.54253,6.245,6.349,5.303236,0.121009,16.5625,16.3125,16.25,431,0,14.92495,13.94706,14.62156,93.87684
2021-11-10 20:17:50,2.52599,2.55247,6.251,6.347,5.30386,0.12125,16.5625,16.3125,16.3125,431,0,14.95861,13.87953,14.65523,93.26414
2021-11-10 20:18:57,2.52545,2.54019,6.251,6.348,5.304565,0.121615,16.5625,16.3125,16.25,431,0,14.92495,13.94706,14.62156,93.87684
2021-11-10 20:20:06,2.52546,2.51127,6.247,6.349,5.302937,0.122289,16.5625,16.3125,16.25,429,0,14.89128,13.84586,14.5877,93.46478
2021-11-10 20:21:24,2.52458,2.54855,6.246,6.35,5.303208,0.122042,16.5625,16.25,16.25,433,0,14.89128,13.87953,14.62156,93.66923
2021-11-10 20:21:35,2.52512,2.51932,6.247,6.347,5.302774,0.122103,16.5625,16.25,16.25,431,0,14.85762,13.9134,14.5877,94.07902
2021-11-10 20:21:47,2.52419,2.56077,6.25,6.348,5.303697,0.122014,16.5,16.25,16.25,431,0,14.89128,13.87953,14.5877,93.66923
2021-11-10 20:21:58,2.52459,2.50997,6.25,6.35,5.301851,0.121849,16.5,16.25,16.25,431,0,14.89128,13.87953,14.5877,93.66923
2021-11-10 20:22:32,2.52427,2.52853,6.25,6.348,5.302014,0.121856,16.5,16.25,16.25,431,0,14.89128,13.87953,14.55403,93.66923
2021-11-10 20:22:43,2.5242,2.51408,6.248,6.348,5.302747,0.121739,16.5,16.3125,16.25,431,0,14.85762,13.9134,14.5877,94.07902
2021-11-10 20:23:17,2.52383,2.53,6.25,6.35,5.304674,0.121484,16.5,16.25,16.1875,430,0,14.85762,13.87953,14.5877,93.87251
2021-11-10 20:24:24,2.5235,2.53547,6.248,6.348,5.298919,0.122654,16.5,16.25,16.1875,432,0,14.89128,13.87953,14.5877,93.66923
2021-11-10 20:24:47,2.52341,2.55133,6.253,6.349,5.299598,0.122489,16.5,16.25,16.1875,431,0,14.85762,13.87953,14.55403,93.87251
2021-11-10 20:25:55,2.52241,2.57705,6.252,6.35,5.297317,0.122964,16.5,16.25,16.25,429,0,14.82375,13.87953,14.5877,94.0775
2021-11-10 20:26:18,2.52214,2.52035,6.252,6.35,5.297562,0.122702,16.4375,16.25,16.1875,434,0,14.85762,13.87953,14.55403,93.87251
2021-11-10 20:26:29,2.52188,2.55473,6.253,6.348,5.299109,0.123163,16.4375,16.25,16.1875,433,0,14.85762,13.9134,14.5877,94.07902
2021-11-10 20:26:52,2.52167,2.54433,6.255,6.348,5.299435,0.122688,16.5,16.25,16.1875,434,0,14.85762,13.84586,14.55403,93.66762
2021-11-10 20:27:59,2.52085,2.5436,6.254,6.348,5.298457,0.122275,16.4375,16.25,16.1875,435,0,14.82375,13.87953,14.55403,94.0775
2021-11-10 20:28:33,2.52117,2.55511,6.253,6.351,5.295851,0.122179,16.4375,16.1875,16.1875,433,0,14.85762,13.87953,14.5877,93.87251
2021-11-10 20:28:56,2.52059,2.54278,6.253,6.349,5.299679,0.122399,16.4375,16.1875,16.1875,433,0,14.82375,13.87953,14.55403,94.0775
2021-11-10 20:29:30,2.52015,2.54229,6.256,6.352,5.29862,0.122069,16.4375,16.1875,16.1875,436,0,14.85762,13.9134,14.5877,94.07902
2021-11-10 20:30:16,2.51933,2.53307,6.256,6.351,5.293788,0.122124,16.4375,16.1875,16.1875,435,0,14.85762,13.87953,14.55403,93.87251
2021-11-10 20:30:38,2.51927,2.51704,6.256,6.352,5.295172,0.122441,16.4375,16.1875,16.1875,435,0,14.85762,13.9134,14.55403,94.07902
2021-11-10 20:31:01,2.51953,2.5151,6.255,6.351,5.295308,0.122503,16.375,16.1875,16.1875,434,0,14.82375,13.87953,14.5877,94.0775
2021-11-10 20:31:12,2.51932,2.56309,6.257,6.351,5.293245,0.122269,16.4375,16.1875,16.1875,435,0,14.82375,13.9134,14.5877,94.28446
2021-11-10 20:31:46,2.51873,2.54712,6.258,6.351,5.29463,0.122386,16.4375,16.1875,16.1875,434,0,14.82375,13.9134,14.5877,94.28446
2021-11-10 20:32:20,2.5185,2.53603,6.258,6.351,5.293761,0.12242,16.375,16.1875,16.125,437,0,14.85762,13.87953,14.55403,93.87251
2021-11-10 20:32:43,2.5181,2.55672,6.261,6.351,5.293218,0.121608,16.375,16.1875,16.125,436,0,14.82375,13.87953,14.55403,94.0775
2021-11-10 20:32:54,2.51783,2.54867,6.258,6.353,5.294819,0.122571,16.375,16.1875,16.125,433,0,14.82375,13.87953,14.5877,94.0775
2021-11-10 20:33:17,2.51769,2.54663,6.259,6.348,5.294222,0.121842,16.375,16.1875,16.125,434,0,14.82375,13.87953,14.5877,94.0775
2021-11-10 20:33:28,2.51762,2.557,6.261,6.35,5.294195,0.122606,16.375,16.1875,16.125,436,0,14.79009,13.9134,14.5877,94.48919
2021-11-10 20:33:51,2.51744,2.53345,6.258,6.352,5.292919,0.122021,16.375,16.1875,16.125,434,0,14.79009,13.84586,14.55403,94.076
2021-11-10 20:34:02,2.51744,2.52279,6.259,6.353,5.29387,0.121918,16.375,16.125,16.125,434,0,14.85762,13.87953,14.5877,93.87251
2021-11-10 20:34:48,2.51706,2.55741,6.262,6.351,5.29319,0.122578,16.375,16.125,16.125,436,0,14.82375,13.87953,14.52037,94.0775
2021-11-10 20:34:59,2.51706,2.53858,6.262,6.352,5.291643,0.122234,16.375,16.125,16.125,435,0,14.82375,13.87953,14.5877,94.0775
2021-11-10 20:35:22,2.5171,2.54003,6.262,6.35,5.291942,0.122798,16.375,16.125,16.125,437,0,14.85762,13.9134,14.55403,94.07902
2021-11-10 20:35:33,2.51683,2.53237,6.261,6.352,5.291127,0.122413,16.375,16.125,16.125,437,0.280223,14.79009,13.87953,14.5877,94.28178
2021-11-10 20:36:29,2.51646,2.4938,6.264,6.349,5.290367,0.122427,16.375,16.125,16.125,437,0,14.85762,13.87953,14.55403,93.87251
2021-11-10 20:36:41,2.51618,2.53659,6.264,6.352,5.290367,0.122867,16.375,16.125,16.125,437,0,14.79009,13.87953,14.5877,94.28178
2021-11-10 20:37:25,2.5157,2.54407,6.265,6.351,5.291399,0.122152,16.3125,16.125,16.125,436,0,14.82375,13.84586,14.5877,93.87217
2021-11-10 20:37:48,2.51565,2.55146,6.265,6.35,5.291317,0.122179,16.3125,16.125,16.125,435,0,14.82375,13.8122,14.5877,93.66723
2021-11-10 20:37:59,2.51587,2.52038,6.264,6.35,5.293082,0.123383,16.3125,16.125,16.125,435,0,14.82375,13.87953,14.55403,94.0775
2021-11-10 20:38:22,2.51583,2.54027,6.262,6.351,5.292023,0.12209,16.3125,16.125,16.0625,435,0,14.82375,13.84586,14.5877,93.87217
2021-11-10 20:38:45,2.51603,2.53256,6.268,6.35,5.290259,0.1237,16.3125,16.125,16.125,434,0,14.79009,13.8122,14.55403,93.87061
2021-11-10 20:38:56,2.5157,2.50415,6.267,6.352,5.289634,0.123156,16.3125,16.125,16.125,436,0,14.79009,13.84586,14.55403,94.076
2021-11-10 20:39:07,2.51585,2.5432,6.264,6.35,5.287462,0.122365,16.3125,16.125,16.125,438,0,14.79009,13.8122,14.55403,93.87061
2021-11-10 20:39:30,2.51557,2.5711,6.266,6.351,5.288168,0.122853,16.3125,16.125,16.125,436,0,14.82375,13.84586,14.5877,93.87217
2021-11-10 20:40:03,2.51545,2.53845,6.266,6.35,5.288956,0.122564,16.3125,16.125,16.125,433,0,14.82375,13.84586,14.55403,93.87217
2021-11-10 20:40:37,2.51503,2.52221,6.265,6.351,5.289281,0.12284,16.3125,16.125,16.125,436,0,14.79009,13.8122,14.55403,93.87061
2021-11-10 20:41:00,2.51512,2.52801,6.268,6.352,5.288467,0.123253,16.3125,16.125,16.125,438,0,14.82375,13.8122,14.55403,93.66723
2021-11-10 20:41:11,2.51526,2.53292,6.269,6.352,5.290422,0.123184,16.3125,16.125,16.125,437,0,14.75642,13.84586,14.5877,94.28033
2021-11-10 20:41:48,2.51496,2.52647,6.265,6.353,5.289037,0.122785,16.25,16.125,16.0625,440,0,14.75642,13.84586,14.55403,94.28033
2021-11-10 20:41:59,2.51475,2.5369,6.271,6.352,5.289173,0.122716,16.25,16.0625,16.0625,439,0.05095,14.82375,13.84586,14.52037,93.87217
2021-11-10 20:42:22,2.51446,2.53095,6.269,6.352,5.287544,0.122709,16.25,16.0625,16.0625,437,0,14.79009,13.84586,14.52037,94.076
2021-11-10 20:42:45,2.51461,2.5265,6.266,6.35,5.289064,0.122833,16.25,16.0625,16.0625,437,0,14.82375,13.84586,14.55403,93.87217
2021-11-10 20:42:56,2.51457,2.52728,6.27,6.351,5.284449,0.123136,16.25,16.0625,16.0625,438,0,14.79009,13.84586,14.55403,94.076
2021-11-10 20:43:08,2.5145,2.52766,6.269,6.351,5.286132,0.122014,16.25,16.0625,16.0625,440,0,14.82375,13.84586,14.55403,93.87217
2021-11-10 20:43:19,2.51411,2.51889,6.266,6.349,5.286078,0.123548,16.25,16.0625,16.0625,440,0,14.79009,13.77853,14.52037,93.66563
2021-11-10 20:43:42,2.51405,2.5315,6.268,6.35,5.28844,0.122908,16.25,16.0625,16.0625,438,0,14.75642,13.84586,14.52037,94.28033
2021-11-10 20:43:53,2.51376,2.52794,6.27,6.35,5.289281,0.122936,16.25,16.0625,16.0625,439,0,14.85762,13.84586,14.55403,93.66762
2021-11-10 20:45:00,2.51356,2.52798,6.269,6.351,5.290069,0.122723,16.25,16.0625,16.0625,443,0,14.75642,13.84586,14.5877,94.28033
2021-11-10 20:45:23,2.51333,2.52997,6.266,6.35,5.289064,0.12253,16.25,16.0625,16.0625,435,0,14.79009,13.87953,14.55403,94.28178
2021-11-10 20:45:34,2.51347,2.53123,6.268,6.35,5.289118,0.123067,16.25,16.0625,16.0625,435,0,14.79009,13.84586,14.55403,94.076
2021-11-10 20:45:46,2.51333,2.52413,6.269,6.352,5.287489,0.122792,16.25,16.0625,16.0625,437,0,14.82375,13.8122,14.55403,93.66723
2021-11-10 20:45:57,2.51336,2.53502,6.266,6.352,5.286621,0.123631,16.25,16.0625,16.0625,439,0,14.79009,13.84586,14.55403,94.076
2021-11-10 20:46:08,2.51308,2.53526,6.267,6.351,5.289037,0.12328,16.25,16.0625,16.0625,441,0,14.79009,13.84586,14.52037,94.076
2021-11-10 20:46:20,2.51297,2.53227,6.265,6.348,5.28844,0.122895,16.25,16.0625,16.0625,441,0,14.79009,13.84586,14.55403,94.076
2021-11-10 20:46:31,2.51273,2.52831,6.266,6.35,5.286838,0.123184,16.25,16.0625,16.0625,441,0,14.82375,13.8122,14.55403,93.66723
2021-11-10 20:46:43,2.51252,2.52996,6.267,6.351,5.285942,0.123129,16.25,16.0625,16.0625,440,0,14.75642,13.84586,14.55403,94.28033
2021-11-10 20:48:02,2.51231,2.53043,6.268,6.356,5.289091,0.122929,16.25,16.0625,16,440,0,14.79009,13.84586,14.55403,94.076
2021-11-10 20:48:36,2.51239,2.52977,6.269,6.353,5.284449,0.123851,16.1875,16.0625,16,442,0,14.75642,13.8122,14.52037,94.07449
2021-11-10 20:48:47,2.51235,2.52947,6.267,6.352,5.286213,0.123253,16.1875,16.0625,16,442,0,14.79009,13.84586,14.55403,94.076
2021-11-10 20:48:59,2.51246,2.52225,6.268,6.353,5.288005,0.123012,16.1875,16.0625,16,443,0,14.75642,13.84586,14.4867,94.28033
2021-11-10 20:49:10,2.5122,2.52808,6.267,6.351,5.288603,0.122792,16.1875,16.0625,16,445,0,14.79009,13.8122,14.52037,93.87061
2021-11-10 20:49:21,2.51231,2.53245,6.27,6.353,5.286512,0.123053,16.1875,16.0625,16,448,0,14.82375,13.84586,14.52037,93.87217
2021-11-10 20:49:33,2.5122,2.5305,6.269,6.352,5.288277,0.12372,16.1875,16.0625,16,444,0,14.79009,13.84586,14.52037,94.076
2021-11-10 20:49:44,2.51235,2.52698,6.27,6.353,5.284775,0.123156,16.1875,16.0625,16,443,0,14.72256,13.84586,14.52037,94.48637
2021-11-10 20:51:14,2.51214,2.51495,6.27,6.352,5.289309,0.123954,16.1875,16,16,442,0,14.75642,13.8122,14.52037,94.07449
2021-11-10 20:51:25,2.51216,2.53976,6.27,6.353,5.28863,0.123899,16.1875,16,16,442,0,14.75642,13.84586,14.55403,94.28033
2021-11-10 20:51:37,2.51248,2.51887,6.272,6.355,5.286051,0.123658,16.1875,16,16,443,0,14.75642,13.84586,14.4867,94.28033
2021-11-10 20:51:48,2.51219,2.52377,6.269,6.352,5.285942,0.123576,16.1875,16,16,443,0,14.75642,13.84586,14.4867,94.28033
2021-11-10 20:52:22,2.51223,2.52251,6.272,6.352,5.283282,0.123879,16.1875,16,16,440,0,14.75642,13.84586,14.4867,94.28033
2021-11-10 20:52:55,2.51218,2.53465,6.271,6.353,5.285399,0.123308,16.125,16,16,444,0,14.79009,13.84586,14.4867,94.076
2021-11-10 20:53:29,2.51241,2.52051,6.268,6.354,5.280594,0.123369,16.125,16,16,443,0,14.79009,13.8122,14.52037,93.87061
2021-11-10 20:53:40,2.51235,2.52396,6.272,6.353,5.280512,0.122977,16.1875,16,16,442,0,14.72256,13.8122,14.4867,94.28009
2021-11-10 20:53:52,2.51241,2.51337,6.271,6.352,5.281843,0.123363,16.1875,16,16,442,0,14.72256,13.77853,14.4867,94.07421
2021-11-10 20:54:03,2.51238,2.52202,6.271,6.353,5.282766,0.123383,16.125,16,16,442,0,14.72256,13.8122,14.45284,94.28009
2021-11-10 20:54:26,2.51233,2.53593,6.269,6.353,5.283553,0.122654,16.125,16,16,441,0,14.68889,13.77853,14.4867,94.27864
2021-11-10 20:54:37,2.51196,2.52982,6.27,6.354,5.283119,0.123356,16.125,16,16,440,0,14.72256,13.8122,14.52037,94.28009
2021-11-10 20:54:49,2.51189,2.51989,6.272,6.352,5.282712,0.124257,16.125,16,16,440,0,14.75642,13.77853,14.52037,93.86906
2021-11-10 20:55:00,2.51141,2.53018,6.272,6.354,5.281734,0.123707,16.125,16,16,442,0.280223,14.75642,13.8122,14.55403,94.07449
2021-11-10 20:55:11,2.51166,2.5323,6.273,6.352,5.279671,0.123239,16.125,16,16,442,0,14.75642,13.8122,14.52037,94.07449
2021-11-10 20:55:23,2.51155,2.53531,6.27,6.353,5.284015,0.123321,16.125,16,15.9375,442,0,14.72256,13.8122,14.4867,94.28009
2021-11-10 20:55:34,2.51151,2.5264,6.268,6.353,5.283309,0.12286,16.125,16,15.9375,443,0,14.72256,13.77853,14.4867,94.07421
2021-11-10 20:55:57,2.51158,2.53581,6.271,6.355,5.28282,0.123906,16.125,16,15.9375,445,0,14.72256,13.8122,14.4867,94.28009
2021-11-10 20:56:30,2.51145,2.518,6.274,6.354,5.280214,0.122943,16.125,16,15.9375,445,0,14.72256,13.8122,14.4867,94.28009
2021-11-10 20:57:04,2.51135,2.52954,6.272,6.356,5.280675,0.123775,16.125,16,15.9375,442,0,14.75642,13.8122,14.52037,94.07449
2021-11-10 20:57:15,2.51105,2.52111,6.27,6.356,5.280621,0.123301,16.125,16,15.9375,442,0,14.75642,13.77853,14.45284,93.86906
2021-11-10 20:57:27,2.51124,2.52269,6.27,6.354,5.28111,0.12295,16.125,16,15.9375,443,0,14.72256,13.77853,14.41917,94.07421
2021-11-10 20:57:38,2.51108,2.52886,6.274,6.354,5.278069,0.122998,16.125,15.9375,15.9375,444,0,14.75642,13.8122,14.45284,94.07449
2021-11-10 20:58:01,2.51124,2.52476,6.272,6.353,5.279237,0.123273,16.125,15.9375,15.9375,441,0,14.72256,13.74487,14.4867,93.86873
2021-11-10 20:58:35,2.51143,2.51623,6.273,6.354,5.281055,0.12306,16.125,16,15.9375,445,0,14.72256,13.77853,14.45284,94.07421
2021-11-10 20:59:08,2.51097,2.52869,6.269,6.354,5.280105,0.123665,16.0625,15.9375,15.9375,445,0,14.72256,13.77853,14.45284,94.07421
2021-11-10 20:59:19,2.51137,2.52147,6.27,6.357,5.279861,0.123445,16.125,15.9375,15.9375,442,0,14.68889,13.77853,14.4867,94.27864
2021-11-10 20:59:42,2.5112,2.51218,6.268,6.356,5.279943,0.122654,16.125,15.9375,15.9375,443,0,14.72256,13.77853,14.45284,94.07421
2021-11-10 21:00:05,2.51101,2.51853,6.269,6.355,5.279807,0.123156,16.0625,15.9375,15.9375,443,0,14.72256,13.74487,14.45284,93.86873
2021-11-10 21:00:16,2.51092,2.52054,6.268,6.357,5.279481,0.123025,16.0625,15.9375,15.9375,443,0,14.68889,13.74487,14.45284,94.07271
2021-11-10 21:00:39,2.51085,2.52175,6.27,6.356,5.278314,0.123266,16.0625,15.9375,15.9375,442,0,14.72256,13.74487,14.45284,93.86873
2021-11-10 21:01:46,2.51116,2.52381,6.265,6.356,5.282413,0.122826,16.0625,15.9375,15.9375,445,0,14.68889,13.711,14.45284,93.86594
2021-11-10 21:01:57,2.5109,2.52438,6.268,6.356,5.281273,0.122654,16.0625,15.9375,15.9375,442,0,14.72256,13.74487,14.41917,93.86873
2021-11-10 21:02:20,2.51109,2.52441,6.268,6.355,5.281001,0.122516,16.0625,15.9375,15.9375,443,0,14.68889,13.74487,14.45284,94.07271
2021-11-10 21:04:24,2.51075,2.52896,6.264,6.352,5.280078,0.122943,16,15.9375,15.875,443,0,14.68889,13.711,14.41917,93.86594
2021-11-10 21:04:47,2.51059,2.51509,6.264,6.35,5.28263,0.12242,16,15.9375,15.875,442,0,14.65523,13.711,14.45284,94.06997
2021-11-10 21:04:58,2.5107,2.515,6.267,6.351,5.28054,0.12297,16,15.9375,15.875,442,0,14.65523,13.711,14.41917,94.06997
2021-11-10 21:05:21,2.51071,2.52086,6.268,6.353,5.279834,0.122468,16,15.9375,15.875,441,0,14.65523,13.67734,14.41917,93.86439
2021-11-10 21:05:32,2.51078,2.49561,6.264,6.353,5.278259,0.122392,16,15.9375,15.875,442,0,14.65523,13.711,14.38551,94.06997
2021-11-10 21:05:55,2.5109,2.5181,6.264,6.352,5.279345,0.122269,16,15.9375,15.875,443,0,14.65523,13.67734,14.38551,93.86439
2021-11-10 21:06:28,2.5105,2.51797,6.264,6.353,5.272015,0.121009,16,15.875,15.875,443,0,14.68889,13.77853,14.38551,94.27864
2021-11-10 21:07:02,2.5103,2.52047,6.268,6.352,5.267862,0.122227,16,15.875,15.875,444,0,14.65523,13.711,14.38551,94.06997
2021-11-10 21:07:25,2.51019,2.50705,6.268,6.354,5.26873,0.121918,16,15.875,15.875,446,0,14.62156,13.711,14.41917,94.2745
2021-11-10 21:07:36,2.51004,2.50909,6.27,6.354,5.268052,0.122248,16,15.875,15.875,447,0,14.62156,13.711,14.41917,94.2745
2021-11-10 21:07:48,2.51011,2.51318,6.267,6.352,5.268595,0.121505,16,15.875,15.875,447,0,14.65523,13.711,14.35164,94.06997
2021-11-10 21:07:59,2.50971,2.52658,6.264,6.351,5.267074,0.121911,16,15.875,15.875,443,0,14.65523,13.711,14.38551,94.06997
2021-11-10 21:08:22,2.50986,2.52358,6.268,6.354,5.268296,0.122186,16,15.875,15.8125,443,0,14.62156,13.67734,14.38551,94.06847
2021-11-10 21:08:45,2.50985,2.52531,6.269,6.352,5.27112,0.121333,16,15.875,15.875,444,0,14.65523,13.711,14.38551,94.06997
2021-11-10 21:08:56,2.50942,2.51775,6.268,6.353,5.268622,0.122,16,15.875,15.8125,443,0,14.5877,13.711,14.38551,94.48076
2021-11-10 21:09:19,2.50957,2.50687,6.271,6.353,5.269246,0.122337,16,15.875,15.8125,443,0,14.62156,13.67734,14.38551,94.06847
2021-11-10 21:09:53,2.51017,2.5014,6.272,6.356,5.271255,0.121718,15.9375,15.875,15.8125,447,0,14.62156,13.711,14.35164,94.2745
