datetime,meas AH 1:CMP MEAS BOX 1 (g/m3),meas AH 2:CMP MEAS BOX 2 (g/m3),meas CO2:CMP (ppm),meas HD:CMP (g/m3),meas RH:CMP (%),meas grh temp:CMP (°C),radiation sum:WEATHER RAD SENS (J/cm²),radiation:WEATHER RAD SENS (W/m²)
2021-09-28 03:55:00,14.48,14.58,390,1,94,18.1,1607,0
2021-09-28 04:00:00,14.5,14.6,390,0.92,94,18.1,1607,0
2021-09-28 04:05:00,14.58,14.6,394.1,0.9,94,18.18,1607,0
2021-09-28 04:10:00,14.6,14.6,390.9,0.9,94,18.2,1607,0
2021-09-28 04:15:00,14.6,14.6,390,0.9,94,18.2,1607,0
2021-09-28 04:20:00,14.68,14.68,390,0.9,94,18.2,1607,0
2021-09-28 04:25:00,14.7,14.7,394.07,0.9,94,18.2,1607,0
2021-09-28 04:30:00,14.62,14.7,395,0.9,94,18.12,1607,0
2021-09-28 04:35:00,14.52,14.7,395,0.9,94.81,18.1,1607,0
2021-09-28 04:40:00,14.58,14.7,395,0.82,95,18.1,1607,0
2021-09-28 04:45:00,14.68,14.78,395.81,0.72,95,18.1,1607,0
2021-09-28 04:50:00,14.78,14.8,400.88,0.7,95.81,18.1,1607,0
2021-09-28 04:55:00,14.88,14.88,407.69,0.62,96,18.1,1607,0
2021-09-28 05:00:00,14.9,14.9,409,0.6,96,18.18,1607,0
2021-09-28 05:05:00,14.98,14.98,409,0.6,96,18.2,1607,0
2021-09-28 05:10:00,15,15,414.69,0.6,96,18.2,1607,0
2021-09-28 05:15:00,15,15.08,416,0.52,96.81,18.2,1607,0
2021-09-28 05:20:00,15,15.1,416,0.5,97,18.2,1607,0
2021-09-28 05:25:00,15,15.1,420.88,0.5,97,18.2,1607,0
2021-09-28 05:30:00,15,15.1,422,0.5,97,18.2,1607,0
2021-09-28 05:35:00,15.08,15.1,422.81,0.5,97,18.2,1607,0
2021-09-28 05:40:00,15.18,15.18,427.88,0.5,97,18.28,1607,0
2021-09-28 05:45:00,15.2,15.2,429.81,0.5,97,18.3,1607,0
2021-09-28 05:50:00,15.12,15.2,434.88,0.5,97,18.3,1607,0
2021-09-28 05:55:00,15.18,15.2,436,0.42,97,18.3,1607,0
2021-09-28 06:00:00,15.12,15.2,436.81,0.4,97,18.22,1607,0
2021-09-28 06:05:00,15.1,15.2,441.88,0.4,97,18.2,1607,0
2021-09-28 06:10:00,15.1,15.12,443,0.4,97,18.2,1607,0
2021-09-28 06:15:00,15.1,15.1,448.69,0.4,97,18.2,1607,0
2021-09-28 06:20:00,15.1,15.1,450,0.4,97,18.2,1607,0
2021-09-28 06:25:00,15.1,15.1,450,0.4,97,18.2,1607,0.81
2021-09-28 06:30:00,15.18,15.1,450.81,0.4,97,18.2,299.97,2.63
2021-09-28 06:35:00,15.2,15.18,455.07,0.4,97,18.28,0,4.63
2021-09-28 06:40:00,15.2,15.2,456,0.4,97,18.3,0,6.63
2021-09-28 06:45:00,15.2,15.2,461.69,0.4,97,18.3,0,8.63
2021-09-28 06:50:00,15.2,15.2,458.12,0.4,97,18.3,0.81,11.44
2021-09-28 06:55:00,15.28,15.28,461.88,0.48,97,18.38,1,15.25
2021-09-28 07:00:00,15.38,15.3,463,0.5,97,18.48,1.81,21.69
2021-09-28 07:05:00,15.4,15.38,458.12,0.5,97,18.58,2.81,28.69
2021-09-28 07:10:00,15.48,15.48,457,0.5,97,18.68,3.81,33.23
2021-09-28 07:15:00,15.58,15.58,457,0.5,97,18.78,4.81,38.84
2021-09-28 07:20:00,15.68,15.76,457,0.5,97,18.88,6.61,44.03
2021-09-28 07:25:00,15.78,15.88,461.84,0.5,97,18.98,7.81,46.61
2021-09-28 07:30:00,15.88,15.98,458.16,0.5,97,19.16,9.61,53.45
2021-09-28 07:35:00,15.98,16.08,452.16,0.5,97,19.28,11.61,61.45
2021-09-28 07:40:00,16,16.1,439.71,0.58,96.19,19.3,13.61,66.23
2021-09-28 07:45:00,15.76,16.1,425.71,0.68,96,19.3,15.61,65.39
2021-09-28 07:50:00,15.62,16.02,418.16,0.78,95.19,19.3,17.61,66.61
2021-09-28 07:55:00,15.36,15.84,405.71,1.04,93.39,19.3,20.42,79.1
2021-09-28 08:00:00,15.06,15.8,392.51,1.26,92.19,19.38,23.42,99.75
2021-09-28 08:05:00,15,15.8,378.71,1.46,91.19,19.56,26.42,107.23
2021-09-28 08:10:00,14.84,15.72,370.35,1.58,90.19,19.6,30.23,105.58
2021-09-28 08:15:00,15.04,15.78,358.51,1.6,90.81,19.68,33.42,114.68
2021-09-28 08:20:00,14.94,15.64,350.35,1.84,89.39,19.78,38.03,137.17
2021-09-28 08:25:00,14.98,15.36,343.35,1.98,88.19,19.88,42.23,144.42
2021-09-28 08:30:00,15.08,15.3,336.35,2.16,87.19,19.98,47.03,146.61
2021-09-28 08:35:00,14.94,15.06,335,2.44,86.19,20.08,51.23,143.77
2021-09-28 08:40:00,15.22,14.68,335,2.5,86,20.18,55.23,143.81
2021-09-28 08:45:00,15.22,14.76,334.19,2.58,85.19,20.28,60.03,160.94
2021-09-28 08:50:00,14.88,14.8,334,2.84,84.19,20.38,65.03,161.77
2021-09-28 08:55:00,14.15,14.4,334.81,3.22,81.58,20.24,70.03,153.74
2021-09-28 09:00:00,13.76,14.46,335,3.22,81,20.04,75.03,159.26
2021-09-28 09:05:00,13.54,14.1,339.84,3.52,79.39,20.08,80.84,189.23
2021-09-28 09:10:00,13.34,13.6,358.75,3.92,77.39,20.18,87.65,213.75
2021-09-28 09:15:00,13.3,13.74,367.03,4,77,20.2,93.84,214.77
2021-09-28 09:20:00,13.14,13.8,390.59,3.92,77,20.12,99.84,195.45
2021-09-28 09:25:00,12.94,13.32,369.38,4.06,76.19,19.94,105.84,202.29
2021-09-28 09:30:00,13.14,12.88,351.71,4.34,75.19,20.06,113.45,234.04
2021-09-28 09:35:00,13.36,12.96,343.35,4.56,74.19,20.42,121.45,266.01
2021-09-28 09:40:00,13.56,13.4,352.49,4.52,74.81,20.66,130.26,280.87
2021-09-28 09:45:00,13.76,13.42,365.49,4.5,75,20.78,138.45,281.39
2021-09-28 09:50:00,13.8,13.4,358.38,4.58,75,20.88,147.21,276.19
2021-09-28 09:55:00,13.56,13.48,371.2,4.6,74.2,20.82,154.6,259
2021-09-28 10:00:00,13.18,13.5,359.8,4.52,74.8,20.56,161.6,251
2021-09-28 10:05:00,13.26,13.5,344.8,4.34,75.8,20.34,169.4,250
2021-09-28 10:10:00,13.3,13.42,353.28,4.3,76,20.38,175.83,233.89
2021-09-28 10:15:00,13.22,13.48,356,4.3,76,20.32,181.84,209.03
2021-09-28 10:20:00,13.2,13.26,350.35,4.38,75.19,20.3,187.84,190.29
2021-09-28 10:25:00,13.44,13.28,349,4.24,75.81,20.3,193.03,191.03
2021-09-28 10:30:00,13.26,13.54,352.21,4.2,76,20.22,198.81,192
2021-09-28 10:35:00,13.36,13.44,347.4,4.2,76,20.28,204.8,203.2
2021-09-28 10:40:00,13.88,13.4,366.8,4.04,77.6,20.38,212.4,227.6
2021-09-28 10:45:00,14,13.64,351.2,4,77.2,20.56,220.4,259.4
2021-09-28 10:50:00,13.76,14.26,367.6,4.24,77,20.92,229.2,276.4
2021-09-28 10:55:00,14.18,14.08,378.6,4.46,76.2,21.24,238.2,291
2021-09-28 11:00:00,14.86,14.48,384,4.34,76.8,21.62,248,325.2
2021-09-28 11:05:00,15,14.76,370.6,4.46,77,22.02,258.8,341
2021-09-28 11:10:00,14.76,15.12,355,4.66,76.2,22.18,269.8,348.6
2021-09-28 11:15:00,15.18,15.2,346.4,4.7,76.8,22.36,280.8,367.6
2021-09-28 11:20:00,15.62,15.2,341,4.7,77,22.64,291.8,376
2021-09-28 11:25:00,15.3,15.04,352,5.02,75.4,22.62,302,351.4
2021-09-28 11:30:00,14.56,14.92,355.8,5.1,74.2,22.36,312,342.6
2021-09-28 11:35:00,14.16,14.9,355.2,5.02,74,22.14,324.4,378
2021-09-28 11:40:00,14.42,14.9,344.6,5.16,74,22.42,337.4,425.4
2021-09-28 11:45:00,14.58,15.3,346.8,5.44,73.2,22.82,351.2,441.4
2021-09-28 11:50:00,14.68,15.48,343.2,5.58,73,23.06,365.2,470.2
2021-09-28 11:55:00,14.78,15.66,342,5.76,72.2,23.34,380.8,487.4
2021-09-28 12:00:00,15.12,15.7,342,5.8,72.8,23.56,396.8,515.6
2021-09-28 12:05:00,15.84,15.38,346.8,5.48,73.8,23.44,410.4,485.2
2021-09-28 12:10:00,16.4,15.3,342.4,4.92,76.4,23.16,424.2,468.8
2021-09-28 12:15:00,16.18,15.22,353,5.44,73.8,23.5,438.2,455
2021-09-28 12:20:00,15.22,16.24,376.8,5.68,73.8,23.68,453.8,501.6
2021-09-28 12:25:00,16.12,16.66,350,5.54,74.8,24.1,469.8,530
2021-09-28 12:30:00,15.68,16.54,347.6,6.14,72.6,24.36,486.6,543.6
2021-09-28 12:35:00,15.42,16.5,337.8,6.38,71.2,24.4,502,532.4
2021-09-28 12:40:00,15.64,16.58,335,6.48,71,24.64,517.72,516.28
2021-09-28 12:45:00,16.1,16.6,330.24,6.82,70.21,25.1,540.04,685.15
2021-09-28 12:50:00,16.76,16.52,329,7.61,68.41,25.99,564.04,737.14
2021-09-28 12:55:00,15.95,16.5,338.52,7.72,68,25.72,581.69,643.8
2021-09-28 13:00:00,15.86,16.98,336.24,7.54,68.79,25.76,601.66,661.84
2021-09-28 13:05:00,16.93,16.86,334.21,6.79,71.38,25.48,619.49,609.53
2021-09-28 13:10:00,17.44,16.48,334,6.04,73.59,25,632.52,494.63
2021-09-28 13:15:00,16.47,16,330.03,6.06,72.41,24.42,644.52,427.75
2021-09-28 13:20:00,16.52,16.53,328.21,5.62,74.38,24.3,655.73,396.37
2021-09-28 13:25:00,16.76,17.33,332.76,4.79,78.17,24.06,665.14,347.37
2021-09-28 13:30:00,15.93,16.55,334.79,5.08,75.83,23.6,674.14,312.99
2021-09-28 13:35:00,15.78,16.38,334.21,4.96,76.59,23.34,683.14,298.27
2021-09-28 13:40:00,16.04,16.56,334,4.58,77.79,23.22,692.14,299.17
2021-09-28 13:45:00,16.1,16.52,330.03,4.74,77.21,23.36,703.52,364.26
2021-09-28 13:50:00,16.1,16.58,329,4.96,77,23.56,716.31,396.87
2021-09-28 13:55:00,16.18,16.76,328.21,5.08,76.21,23.84,728.52,414.49
2021-09-28 14:00:00,16.52,17.2,322.45,5.42,75.21,24.38,743.69,467.98
2021-09-28 14:05:00,16.36,17.7,321.79,5.74,74.21,24.82,760.49,538.12
2021-09-28 14:10:00,16.93,18.12,315.65,6.28,73.21,25.53,775.9,517.3
2021-09-28 14:15:00,17.73,18.04,325.11,5.92,74.59,25.62,787.73,426.29
2021-09-28 14:20:00,17.74,18,312.13,5.56,75.79,25.28,797.93,376.44
2021-09-28 14:25:00,17.54,17.68,312.76,5.58,76,25.12,808.73,361.07
2021-09-28 14:30:00,18.13,17.6,314.79,5.2,77.59,25.02,818.93,353.45
2021-09-28 14:35:00,18.86,17.92,314.21,5.1,78,25.4,832.11,395.63
2021-09-28 14:40:00,18.13,18.32,329.87,5.18,78,25.34,842.14,341.15
2021-09-28 14:45:00,16.47,17.92,334,5.2,76.41,24.51,850.35,299.41
2021-09-28 14:50:00,15.7,17.72,334,5.52,75.21,24.38,858.35,293
2021-09-28 14:55:00,15.92,18.33,330.03,5.36,76.59,24.56,868.73,317.59
2021-09-28 15:00:00,16.79,17.79,323.45,4.82,78.59,24.28,876.55,270.85
2021-09-28 15:05:00,17.24,16.73,331.52,4.38,79.79,23.72,881.97,210.99
2021-09-28 15:10:00,17.93,16.34,330.03,3.9,81.59,23.44,886.97,179.96
2021-09-28 15:15:00,18.73,16.3,322.65,3.64,82.79,23.48,891.17,165.48
2021-09-28 15:20:00,19.06,16.78,326.55,3.44,83.79,23.66,895.97,170.14
2021-09-28 15:25:00,19.18,17.37,328,3.4,84,23.94,902.52,206.68
2021-09-28 15:30:00,18.89,18.44,332.72,3.32,84.79,24.24,910.29,234.88
2021-09-28 15:35:00,18.72,19.41,334,3.22,85.79,24.46,919.08,273.83
2021-09-28 15:40:00,18.54,19.76,330.07,3.36,85.21,24.58,926.51,244.45
2021-09-28 15:45:00,18.26,19.8,332.93,3.24,85.79,24.36,931.93,195.45
2021-09-28 15:50:00,18.04,19.17,334,3.28,85.21,24.06,936.15,170.05
2021-09-28 15:55:00,17.61,18.84,334.79,3.3,85,23.76,944.08,231.29
2021-09-28 16:00:00,17.34,19.11,339.72,3.3,85,23.78,951.51,237.99
2021-09-28 16:05:00,17.93,19.59,336.28,2.99,86.57,23.96,957.72,224.77
2021-09-28 16:10:00,17.94,19.62,334.21,2.98,86.21,24,962.15,181.09
2021-09-28 16:15:00,18.37,19.21,330.07,2.76,87.57,23.84,966.93,161.35
2021-09-28 16:20:00,18.66,19.18,349.45,2.7,88,23.88,971.15,152.71
2021-09-28 16:25:00,18.7,19.51,339.27,2.46,88.79,23.82,974.36,122.68
2021-09-28 16:30:00,18.86,19.44,335,2.16,89.79,23.56,976.57,87.47
2021-09-28 16:35:00,18.98,18.85,330.28,2.18,90,23.42,978.57,79.21
2021-09-28 16:40:00,19.16,19.09,328.21,2.04,90.79,23.48,980.57,67.2
2021-09-28 16:45:00,19.51,19.28,328,1.84,91.79,23.58,982.57,67.15
2021-09-28 16:50:00,19.76,19.61,323.28,1.64,92.79,23.6,983.79,51.48
2021-09-28 16:55:00,19.72,19.94,322,1.44,93.79,23.52,984.79,34.41
2021-09-28 17:00:00,19.78,20,326.72,1.24,94,23.42,985.79,27.85
2021-09-28 17:05:00,19.8,19.92,328.79,1.12,94.79,23.4,986.79,30.15
2021-09-28 17:10:00,19.8,19.98,332.93,1.1,95,23.32,987.79,35.72
2021-09-28 17:15:00,19.72,19.92,334,1.02,95,23.22,988.78,44.03
2021-09-28 17:20:00,19.62,19.9,334,1.08,95,23.2,991.34,58.48
2021-09-28 17:25:00,19.52,19.82,330.1,1.18,94.22,23.2,992.78,58.88
2021-09-28 17:30:00,19.42,19.57,332.9,1.2,94,23.12,994.56,50.98
2021-09-28 17:35:00,19.09,19.27,339.46,1.2,94,22.87,995.78,40.42
2021-09-28 17:40:00,18.14,18.58,336.32,1.36,93.22,22.25,996,33.32
2021-09-28 17:45:00,17.28,17.54,339.68,1.56,91.44,21.63,996.78,27.32
2021-09-28 17:50:00,16.55,16.75,341.78,1.76,90.22,21.03,997.78,18.98
2021-09-28 17:55:00,16.09,16.29,346.68,1.72,90.78,20.51,998,12.32
2021-09-28 18:00:00,15.84,15.97,348,1.62,91,20.17,998,7.1
2021-09-28 18:05:00,15.72,15.74,348,1.52,91,19.94,998,4.44
2021-09-28 18:10:00,15.54,15.54,348,1.5,91,19.74,998,2.44
2021-09-28 18:15:00,15.34,15.34,348.78,1.5,91,19.54,998,1.22
2021-09-28 18:20:00,15.22,15.3,349,1.5,91,19.42,998,0.22
2021-09-28 18:25:00,15.12,15.22,353.68,1.42,91.78,19.24,998,0
2021-09-28 18:30:00,15.1,15.2,355,1.32,92,19.2,998,0
2021-09-28 18:35:00,15.18,15.2,350.32,1.3,92,19.2,998,0
2021-09-28 18:40:00,15.12,15.2,353.68,1.3,92,19.2,998,0
2021-09-28 18:45:00,15.1,15.2,355,1.3,92,19.12,998,0
2021-09-28 18:50:00,15.02,15.12,350.32,1.3,92,19.02,998,0
2021-09-28 18:55:00,14.92,15.02,354.46,1.3,92,19,998,0
2021-09-28 19:00:00,14.82,14.92,350.54,1.38,91.22,18.92,998,0
2021-09-28 19:05:00,14.72,14.82,349,1.48,91,18.9,998,0
2021-09-28 19:10:00,14.62,14.8,349,1.5,91,18.9,998,0
2021-09-28 19:15:00,14.6,14.8,349,1.58,90.22,18.98,998,0
2021-09-28 19:20:00,14.6,14.72,349,1.52,90.78,18.92,998,0
2021-09-28 19:25:00,14.6,14.78,353.68,1.5,91,18.82,998,0
2021-09-28 19:30:00,14.6,14.72,350.32,1.5,91,18.8,998,0
2021-09-28 19:35:00,14.6,14.7,349,1.42,91,18.8,998,0
2021-09-28 19:40:00,14.6,14.7,349,1.48,91,18.8,998,0
2021-09-28 19:45:00,14.6,14.78,349,1.5,91,18.88,998,0
2021-09-28 19:50:00,14.68,14.88,353.68,1.42,91,18.9,998,0
2021-09-28 19:55:00,14.78,15.06,355,1.32,91.78,18.98,998,0
2021-09-28 20:00:00,14.8,15.1,359.68,1.3,92,18.92,998,0
2021-09-28 20:05:00,14.72,15.1,356.32,1.3,92,18.82,998,0
2021-09-28 20:10:00,14.78,15.1,359.68,1.3,92,18.88,998,0
2021-09-28 20:15:00,14.8,15.1,361,1.3,92,18.9,998,0
2021-09-28 20:20:00,14.96,15.18,361,1.22,92.78,18.98,998,0
2021-09-28 20:25:00,15.08,15.36,362.56,1.12,93,19,998,0
2021-09-28 20:30:00,15.26,15.48,366.9,1.1,93.78,19.08,998,0
2021-09-28 20:35:00,15.3,15.5,368,1.1,93.23,19.18,998,0
2021-09-28 20:40:00,15.38,15.58,368.77,1.02,93.77,19.2,998,0
2021-09-28 20:45:00,15.48,15.68,373.64,1,94,19.28,998,0
2021-09-28 20:50:00,15.58,15.7,375,1,94,19.3,998,0
2021-09-28 20:55:00,15.68,15.7,380.41,1,94,19.38,998,0
2021-09-28 21:00:00,15.78,15.78,382,0.92,94,19.4,998,0
2021-09-28 21:05:00,15.8,15.88,387.41,0.9,94,19.48,998,0
2021-09-28 21:10:00,15.8,15.9,389,0.9,94.77,19.5,998,0
2021-09-28 21:15:00,15.88,15.98,389,0.9,95,19.5,998,0
2021-09-28 21:20:00,15.82,15.92,384.36,0.82,95,19.42,998,0
2021-09-28 21:25:00,15.57,15.75,372.17,0.88,95,19.25,998,0
2021-09-28 21:30:00,15.42,15.55,364.36,0.9,95,19.05,998,0
2021-09-28 21:35:00,15.32,15.42,361.45,0.9,95,18.92,998,0
2021-09-28 21:40:00,15.3,15.4,361,0.9,94.23,18.9,998,0
2021-09-28 21:45:00,15.3,15.4,366.41,0.9,94.77,18.9,998,0
2021-09-28 21:50:00,15.22,15.4,364.13,0.9,95,18.9,998,0
2021-09-28 21:55:00,15.28,15.4,363,0.82,95,18.9,998,0
2021-09-28 22:00:00,15.22,15.4,366.87,0.88,95,18.9,998,0
2021-09-28 22:05:00,15.2,15.48,368.77,0.82,95,18.82,998,0
2021-09-28 22:10:00,15.2,15.42,368.23,0.8,95,18.8,998,0
2021-09-28 22:15:00,15.12,15.4,368,0.8,95,18.72,998,0
2021-09-28 22:20:00,15.18,15.4,368,0.8,95,18.78,998,0
2021-09-28 22:25:00,15.05,15.32,368,0.88,95,18.72,998,0
2021-09-28 22:30:00,15,15.3,364.17,0.82,95,18.7,998,0
2021-09-28 22:35:00,15.08,15.3,366.83,0.8,95,18.7,998,0
2021-09-28 22:40:00,15.1,15.38,368,0.8,95,18.7,998,0
2021-09-28 22:45:00,15.1,15.4,368,0.72,95,18.7,998,0
2021-09-28 22:50:00,15.1,15.4,368,0.78,95,18.7,998,0
2021-09-28 22:55:00,15.1,15.4,368,0.8,95,18.7,998,0
2021-09-28 23:00:00,15.18,15.4,368,0.72,95.77,18.7,998,0
2021-09-28 23:05:00,15.2,15.4,368,0.7,95.23,18.7,998,0
2021-09-28 23:10:00,15.2,15.48,368,0.7,95.77,18.7,998,0
2021-09-28 23:15:00,15.28,15.42,368,0.7,96,18.7,998,0
2021-09-28 23:20:00,15.22,15.4,368,0.7,95.23,18.7,998,0
2021-09-28 23:25:00,15.2,15.4,368.77,0.7,95.77,18.7,998,0
2021-09-28 23:30:00,15.2,15.4,373.6,0.7,96,18.7,998,0
2021-09-28 23:35:00,15.2,15.48,375,0.7,96,18.7,998,0
2021-09-28 23:40:00,15.2,15.42,375,0.7,96,18.7,998,0
2021-09-28 23:45:00,15.28,15.4,375.77,0.7,96,18.7,998,0
2021-09-28 23:50:00,15.22,15.4,370.63,0.7,96,18.7,998,0
2021-09-28 23:55:00,15.2,15.4,369,0.7,96,18.7,998,0
2021-09-29 00:00:00,15.3,15.5,374.75,0.6,96,18.7,998,0
2021-09-29 00:05:00,15.3,15.5,375,0.6,96,18.7,998,0
2021-09-29 00:10:00,15.3,15.5,375.97,0.6,96,18.7,998,0
2021-09-29 00:15:00,15.3,15.5,376,0.6,96,18.7,998,0
2021-09-29 00:20:00,15.3,15.5,376,0.6,96,18.7,998,0
2021-09-29 00:25:00,15.3,15.5,376,0.6,96,18.7,998,0
2021-09-29 00:30:00,15.3,15.5,375.03,0.6,96,18.6,998,0
2021-09-29 00:35:00,15.3,15.5,375,0.6,96,18.7,998,0
2021-09-29 00:40:00,15.3,15.6,375,0.6,96.97,18.6,998,0
2021-09-29 00:45:00,15.3,15.5,375,0.6,96.03,18.7,998,0
2021-09-29 00:50:00,15.3,15.6,375,0.6,96,18.7,998,0
2021-09-29 00:55:00,15.3,15.6,369.2,0.6,96,18.7,998,0
2021-09-29 01:00:00,15.3,15.6,374.8,0.6,96.97,18.7,998,0
2021-09-29 01:05:00,15.4,15.6,375,0.6,96.03,18.7,998,0
2021-09-29 01:10:00,15.4,15.7,375.97,0.5,96.97,18.7,998,0
2021-09-29 01:15:00,15.4,15.7,376,0.5,97,18.7,998,0
2021-09-29 01:20:00,15.5,15.7,376,0.5,97,18.8,998,0
2021-09-29 01:25:00,15.5,15.7,381.76,0.5,97,18.8,998,0
2021-09-29 01:30:00,15.5,15.8,382,0.5,97,18.8,998,0
2021-09-29 01:35:00,15.6,15.8,376.24,0.5,97,18.9,998,0
2021-09-29 01:40:00,15.6,15.8,381.76,0.5,97,18.9,998,0
2021-09-29 01:45:00,15.6,15.8,376.24,0.5,97,18.9,998,0
2021-09-29 01:50:00,15.5,15.7,381.76,0.5,97,18.8,998,0
2021-09-29 01:55:00,15.5,15.8,376.24,0.6,97,18.8,998,0
2021-09-29 02:00:00,15.5,15.8,376,0.5,97,18.8,998,0
2021-09-29 02:05:00,15.6,15.8,376,0.5,97,18.8,998,0
2021-09-29 02:10:00,15.5,15.7,376,0.5,97,18.8,998,0
2021-09-29 02:15:00,15.5,15.7,376,0.5,97,18.8,998,0
2021-09-29 02:20:00,15.6,15.8,376,0.5,97,18.9,998,0
2021-09-29 02:25:00,15.6,15.7,375.04,0.5,97,18.8,998,0
2021-09-29 02:30:00,15.5,15.7,369.24,0.5,97,18.9,998,0
2021-09-29 02:35:00,15.5,15.8,369,0.5,97,18.9,998,0
2021-09-29 02:40:00,15.6,15.7,374.76,0.5,97,18.9,998,0
2021-09-29 02:45:00,15.6,15.8,375.96,0.5,97,18.9,998,0
2021-09-29 02:50:00,15.6,15.8,376,0.5,97,18.9,998,0
2021-09-29 02:55:00,15.6,15.8,376,0.5,97,18.9,998,0
2021-09-29 03:00:00,15.6,15.8,376,0.5,97,18.9,998,0
2021-09-29 03:05:00,15.6,15.8,376,0.5,97,18.9,998,0
2021-09-29 03:10:00,15.7,15.8,375.04,0.5,97,18.9,998,0
2021-09-29 03:15:00,15.7,15.9,369.24,0.5,97,19,998,0
2021-09-29 03:20:00,15.7,15.9,374.76,0.5,97,19,998,0
2021-09-29 03:25:00,15.7,15.9,375,0.5,97,19,998,0
2021-09-29 03:30:00,15.7,15.9,369.24,0.5,97,19,998,0
2021-09-29 03:35:00,15.7,15.9,374.76,0.5,97,19,998,0
2021-09-29 03:40:00,15.8,16,375,0.5,97,19,998,0
2021-09-29 03:45:00,15.8,16,369.24,0.5,97,19,998,0
2021-09-29 03:50:00,15.8,16,374.76,0.5,97,19,998,0
2021-09-29 03:55:00,15.8,16,368.28,0.5,97,19,998,0
2021-09-29 04:00:00,15.9,16,363.2,0.5,97,19.1,998,0
2021-09-29 04:05:00,15.9,16.1,367.77,0.4,97,19.1,998,0
2021-09-29 04:10:00,16,16.1,363.23,0.4,97,19.1,998,0
2021-09-29 04:15:00,16,16.1,367.77,0.4,97,19.2,998,0
2021-09-29 04:20:00,16,16.1,368,0.4,97,19.2,998,0
2021-09-29 04:25:00,16,16.2,368,0.4,97,19.2,998,0
2021-09-29 04:30:00,16,16.2,363.23,0.4,97.95,19.2,998,0
2021-09-29 04:35:00,16,16.2,367.77,0.4,98,19.2,998,0
2021-09-29 04:40:00,16.1,16.2,363.23,0.4,98,19.2,998,0
2021-09-29 04:45:00,16.1,16.2,363,0.4,97.05,19.3,998,0
2021-09-29 04:50:00,16.1,16.3,363,0.4,97.95,19.3,998,0
2021-09-29 04:55:00,16.1,16.3,361.09,0.4,98,19.3,998,0
2021-09-29 05:00:00,16.1,16.3,362.91,0.4,98,19.3,998,0
2021-09-29 05:05:00,16.1,16.3,363,0.4,98,19.3,998,0
2021-09-29 05:10:00,16.1,16.3,363,0.4,98,19.2,998,0
2021-09-29 05:15:00,16.1,16.2,361.09,0.4,98,19.2,998,0
2021-09-29 05:20:00,16,16.2,362.91,0.4,98,19.2,998,0
2021-09-29 05:25:00,16.1,16.2,361.09,0.4,98,19.2,998,0
2021-09-29 05:30:00,16.1,16.2,361,0.4,98,19.2,998,0
2021-09-29 05:35:00,16.1,16.2,361,0.4,98,19.2,998,0
2021-09-29 05:40:00,16.1,16.2,361,0.4,98,19.2,998,0
2021-09-29 05:45:00,16.1,16.3,362.91,0.4,98,19.3,998,0
2021-09-29 05:50:00,16.19,16.3,363,0.4,98,19.3,998,0
2021-09-29 05:55:00,16.2,16.3,363,0.4,98,19.3,998,0
2021-09-29 06:00:00,16.2,16.39,363,0.31,98,19.3,998,0
2021-09-29 06:05:00,16.2,16.4,363,0.3,98,19.3,998,0
2021-09-29 06:10:00,16.2,16.4,363,0.39,98,19.39,998,0
2021-09-29 06:15:00,16.2,16.4,361.11,0.31,98,19.31,998,0
2021-09-29 06:20:00,16.29,16.4,361,0.39,98,19.39,998,0
2021-09-29 06:25:00,16.3,16.4,356.27,0.31,98,19.4,998,0
2021-09-29 06:30:00,16.3,16.4,360.73,0.39,98,19.4,53.23,0
2021-09-29 06:35:00,16.39,16.49,361,0.31,98,19.4,0,0
2021-09-29 06:40:00,16.4,16.5,361,0.3,98,19.4,0,0
2021-09-29 06:45:00,16.4,16.5,356.27,0.39,97.05,19.4,0,0
2021-09-29 06:50:00,16.4,16.41,360.73,0.31,97.95,19.4,0,0.95
2021-09-29 06:55:00,16.4,16.49,361,0.3,98,19.4,0,1.95
2021-09-29 07:00:00,16.4,16.5,362.89,0.3,98,19.49,0,3.89
2021-09-29 07:05:00,16.49,16.59,363,0.3,98,19.5,0,6.84
2021-09-29 07:10:00,16.5,16.6,363,0.3,98,19.5,0,7.95
2021-09-29 07:15:00,16.5,16.6,363,0.3,98,19.59,0.95,9.89
2021-09-29 07:20:00,16.5,16.69,363,0.3,98,19.6,1,15.68
2021-09-29 07:25:00,16.59,16.7,361.11,0.3,98,19.69,1.95,22.63
2021-09-29 07:30:00,16.69,16.79,361,0.39,98,19.79,2.95,26.79
2021-09-29 07:35:00,16.79,16.89,356.27,0.4,98,19.89,3.95,33.63
2021-09-29 07:40:00,16.8,16.9,356,0.4,98,19.99,4.95,40.63
2021-09-29 07:45:00,16.8,16.99,356,0.49,97.05,20.09,5.95,29.64
2021-09-29 07:50:00,16.8,17,356,0.5,97,20.1,6,18.59
2021-09-29 07:55:00,16.89,17,356,0.41,97.95,20.1,6.95,16.11
2021-09-29 08:00:00,16.81,17,355.05,0.4,98,20.01,7,15.05
2021-09-29 08:05:00,16.8,16.91,355,0.4,98,20,7.95,14.05
2021-09-29 08:10:00,16.89,16.9,355,0.4,98,20,8,17.79
2021-09-29 08:15:00,16.81,16.9,355,0.4,98,20,8.95,18
2021-09-29 08:20:00,16.8,16.9,355,0.49,97.05,20,9,18.95
2021-09-29 08:25:00,16.8,16.9,355,0.41,97,20,9.95,14.27
